"OPEN_MONTH","OPEN_QUARTER","SHOW_TM","NATION_NM","TOP_COMPANY_NM","PRI_GENRE_NM","WATCH_GRADE_NM","SERIES","NAVER_CMT_NN","NAVER_EX_PT","ORI_BOOK","AUDI_ACC"
"8","3",101,"독일","기타","스릴러","청소년관람불가","0",31,0,"0",8098
"5","2",196,"기타","기타","드라마","15세이상관람가","0",45,220,"0",8097
"1","1",89,"호주","기타","미스터리","15세이상관람가","0",48,777,"0",8078
"10","4",92,"한국","기타","공연","전체관람가","0",216,0,"0",8038
"10","4",88,"한국","기타","드라마","12세이상관람가","0",297,0,"0",8036
"11","4",159,"덴마크","기타","다큐멘터리","15세이상관람가","0",39,308,"0",8031
"4","2",66,"일본","기타","애니메이션","12세이상관람가","0",26,260,"0",8028
"12","4",104,"영국","기타","다큐멘터리","12세이상관람가","0",10,41,"0",8017
"9","3",93,"미국","기타","코미디","15세이상관람가","0",22,107,"0",8011
"10","4",95,"미국","기타","다큐멘터리","전체관람가","0",68,0,"0",7978
"4","2",104,"미국","기타","드라마","12세이상관람가","0",17,160,"0",7977
"5","2",90,"캐나다","(주)영화사 진진","미스터리","청소년관람불가","0",31,200,"1",7967
"4","2",73,"한국","기타","다큐멘터리","전체관람가","0",11,155,"0",7956
"4","2",142,"일본","기타","코미디","전체관람가","0",16,0,"0",7936
"6","2",80,"독일","기타","애니메이션","전체관람가","0",5,47,"0",7930
"12","4",70,"영국","기타","코미디","15세이상관람가","0",14,138,"0",7916
"10","4",107,"미국","기타","액션","15세이상관람가","0",87,115,"0",7915
"1","1",103,"아일랜드","기타","드라마","전체관람가","0",29,345,"0",7909
"10","4",111,"영국","기타","다큐멘터리","15세이상관람가","0",5,39,"0",7901
"12","4",84,"미국","이십세기폭스코리아(주)","코미디","15세이상관람가","0",15,116,"0",7887
"3","1",99,"미국","기타","코미디","15세이상관람가","0",77,0,"0",7882
"9","3",91,"한국","기타","공포","청소년관람불가","0",38,275,"0",7880
"12","4",84,"미국","기타","미스터리","15세이상관람가","0",113,539,"0",7869
"8","3",101,"미국","기타","코미디","15세이상관람가","1",126,869,"0",7853
"4","2",150,"프랑스","(주)팝엔터테인먼트","드라마","청소년관람불가","0",26,721,"0",7839
"8","3",139,"미국","기타","드라마","15세이상관람가","0",60,536,"0",7836
"1","1",100,"영국","기타","코미디","15세이상관람가","0",31,0,"0",7818
"5","2",94,"캐나다","기타","코미디","12세이상관람가","0",27,0,"0",7810
"6","2",89,"한국","기타","다큐멘터리","전체관람가","0",126,1131,"0",7809
"7","3",103,"미국","기타","드라마","15세이상관람가","0",66,564,"0",7809
"11","4",109,"미국","기타","액션","청소년관람불가","0",12,0,"0",7806
"4","2",63,"영국","기타","애니메이션","전체관람가","0",3,18,"0",7803
"4","2",129,"영국","기타","드라마","12세이상관람가","0",89,395,"1",7791
"11","4",129,"중국","기타","멜로","15세이상관람가","0",26,472,"0",7763
"4","2",91,"프랑스","와이드 릴리즈(주)","멜로","12세이상관람가","0",185,321,"0",7750
"4","2",129,"프랑스","(주)영화사 진진","드라마","12세이상관람가","0",4,0,"0",7743
"8","3",143,"프랑스","기타","드라마","15세이상관람가","0",21,0,"1",7730
"11","4",108,"호주","기타","미스터리","15세이상관람가","0",147,303,"0",7729
"7","3",77,"호주","기타","어드벤처","전체관람가","0",21,251,"0",7728
"9","3",86,"한국","(주)박수엔터테인먼트","공포","청소년관람불가","0",194,838,"0",7721
"3","1",90,"미국","기타","드라마","청소년관람불가","0",82,0,"0",7667
"1","1",100,"이탈리아","기타","드라마","15세이상관람가","0",26,311,"0",7660
"4","2",104,"미국","기타","액션","15세이상관람가","0",102,243,"0",7649
"2","1",144,"대만","기타","드라마","청소년관람불가","0",267,0,"0",7640
"10","4",92,"독일","기타","가족","전체관람가","0",45,0,"0",7638
"4","2",117,"프랑스","기타","드라마","12세이상관람가","0",5,45,"0",7613
"9","3",80,"한국","(주)영화사 진진","다큐멘터리","전체관람가","0",179,556,"0",7610
"3","1",91,"미국","기타","판타지","15세이상관람가","0",31,303,"0",7597
"3","1",72,"독일","기타","애니메이션","전체관람가","0",40,75,"0",7556
"11","4",110,"독일","기타","드라마","전체관람가","0",26,0,"0",7535
"8","3",119,"일본","기타","드라마","전체관람가","0",20,180,"0",7506
"5","2",110,"한국","기타","멜로","청소년관람불가","0",77,0,"0",7482
"1","1",103,"미국","기타","액션","청소년관람불가","0",197,0,"0",7471
"5","2",97,"기타","기타","드라마","12세이상관람가","0",49,737,"0",7454
"10","4",66,"한국","기타","드라마","15세이상관람가","0",43,162,"0",7443
"5","2",67,"한국","기타","멜로","청소년관람불가","0",9,65,"0",7438
"1","1",64,"한국","기타","드라마","15세이상관람가","0",106,1057,"0",7411
"6","2",99,"미국","기타","코미디","15세이상관람가","0",21,0,"0",7385
"3","1",83,"기타","(주)팝엔터테인먼트","애니메이션","전체관람가","0",52,891,"0",7383
"1","1",90,"프랑스","(주)팝엔터테인먼트","공포","15세이상관람가","0",132,81,"0",7369
"11","4",74,"한국","(주)팝엔터테인먼트","애니메이션","전체관람가","0",3,43,"0",7345
"8","3",158,"프랑스","(주)영화사 진진","다큐멘터리","전체관람가","0",12,0,"0",7345
"2","1",124,"미국","유니버설픽쳐스인터내셔널 코리아(유)","드라마","15세이상관람가","0",20,60,"0",7340
"2","1",110,"프랑스","기타","다큐멘터리","12세이상관람가","0",19,272,"0",7336
"8","3",131,"일본","(주)영화사 진진","드라마","12세이상관람가","0",5,0,"1",7331
"3","1",101,"미국","기타","드라마","12세이상관람가","0",44,179,"0",7329
"4","2",119,"미국","와이드 릴리즈(주)","드라마","12세이상관람가","0",19,336,"0",7317
"12","4",84,"독일","기타","다큐멘터리","12세이상관람가","0",14,153,"0",7317
"11","4",84,"한국","기타","다큐멘터리","전체관람가","0",86,221,"0",7312
"12","4",106,"영국","기타","코미디","전체관람가","0",20,0,"0",7309
"11","4",103,"한국","기타","드라마","12세이상관람가","0",26,250,"0",7283
"2","1",94,"일본","기타","애니메이션","12세이상관람가","0",170,0,"0",7273
"9","3",102,"한국","기타","멜로","15세이상관람가","0",226,1013,"0",7238
"5","2",85,"미국","(주)팝엔터테인먼트","공포","청소년관람불가","0",44,430,"0",7229
"5","2",114,"일본","(주)팝엔터테인먼트","드라마","전체관람가","0",40,0,"1",7179
"9","3",83,"일본","기타","애니메이션","전체관람가","0",89,1062,"0",7162
"6","2",102,"덴마크","기타","드라마","청소년관람불가","0",9,0,"0",7135
"7","3",112,"미국","기타","코미디","청소년관람불가","0",41,100,"0",7132
"8","3",130,"일본","(주)영화사 진진","공포","청소년관람불가","0",73,1013,"1",7130
"9","3",92,"프랑스","기타","멜로","청소년관람불가","0",31,366,"0",7127
"2","1",93,"미국","기타","드라마","청소년관람불가","0",55,0,"1",7116
"3","1",119,"일본","기타","SF","12세이상관람가","0",346,759,"0",7098
"5","2",110,"미국","기타","드라마","12세이상관람가","0",61,113,"0",7087
"9","3",79,"미국","기타","다큐멘터리","전체관람가","0",26,962,"0",7082
"11","4",93,"영국","(주)팝엔터테인먼트","드라마","12세이상관람가","0",42,249,"1",7071
"12","4",198,"한국","기타","드라마","청소년관람불가","0",31,0,"0",7070
"8","3",91,"한국","(주)영화사 진진","코미디","12세이상관람가","0",16,95,"0",7056
"1","1",85,"미국","기타","코미디","12세이상관람가","0",57,1378,"0",7052
"8","3",92,"영국","기타","다큐멘터리","전체관람가","0",2,53,"0",7029
"10","4",120,"일본","기타","멜로","청소년관람불가","0",14,258,"0",7004
"5","2",73,"러시아","기타","다큐멘터리","전체관람가","0",73,0,"0",6989
"11","4",117,"미국","(주)영화사 진진","멜로","청소년관람불가","0",164,555,"0",6989
"1","1",127,"중국","(주)팝엔터테인먼트","액션","15세이상관람가","0",152,0,"0",6980
"12","4",99,"한국","기타","드라마","12세이상관람가","0",26,241,"0",6980
"12","4",118,"미국","(주)영화사 진진","드라마","청소년관람불가","0",29,436,"0",6974
"5","2",90,"미국","기타","다큐멘터리","15세이상관람가","0",18,89,"0",6970
"9","3",85,"한국","기타","다큐멘터리","12세이상관람가","0",13,241,"0",6957
"4","2",98,"영국","(주)팝엔터테인먼트","멜로","청소년관람불가","0",75,309,"0",6956
"9","3",121,"미국","유니버설픽쳐스인터내셔널 코리아(유)","뮤지컬","12세이상관람가","0",0,0,"0",6952
"3","1",96,"영국","기타","드라마","청소년관람불가","0",87,207,"0",6927
"1","1",91,"중국","(주)팝엔터테인먼트","액션","15세이상관람가","0",202,0,"0",6920
"3","1",95,"한국","기타","드라마","15세이상관람가","0",24,125,"0",6912
"3","1",119,"독일","기타","드라마","15세이상관람가","0",5,0,"0",6909
"7","3",150,"기타","기타","액션","청소년관람불가","0",304,369,"0",6885
"7","3",116,"미국","기타","코미디","청소년관람불가","0",83,261,"0",6885
"1","1",89,"기타","(주)팝엔터테인먼트","드라마","12세이상관람가","0",8,80,"0",6869
"1","1",99,"일본","기타","드라마","전체관람가","0",25,0,"0",6860
"12","4",118,"미국","와이드 릴리즈(주)","범죄","청소년관람불가","0",237,227,"0",6828
"2","1",99,"독일","기타","어드벤처","전체관람가","0",157,396,"0",6824
"2","1",121,"프랑스","(주)영화사 진진","드라마","청소년관람불가","0",32,0,"1",6822
"11","4",145,"일본","기타","드라마","12세이상관람가","0",182,0,"0",6807
"1","1",117,"일본","기타","드라마","12세이상관람가","0",35,274,"1",6788
"3","1",94,"프랑스","기타","액션","청소년관람불가","0",3,17,"0",6786
"5","2",95,"한국","(주)넥스트엔터테인먼트월드(NEW)","다큐멘터리","12세이상관람가","0",92,382,"0",6774
"9","3",97,"영국","기타","다큐멘터리","12세이상관람가","0",35,300,"0",6765
"1","1",122,"중국","기타","멜로","12세이상관람가","1",28,0,"0",6755
"8","3",90,"프랑스","기타","코미디","12세이상관람가","0",13,218,"0",6737
"5","2",108,"미국","기타","코미디","15세이상관람가","0",4,0,"0",6734
"3","1",97,"프랑스","기타","드라마","15세이상관람가","0",27,139,"0",6726
"11","4",116,"일본","기타","멜로","12세이상관람가","0",38,0,"0",6726
"8","3",105,"스페인","기타","드라마","청소년관람불가","0",16,0,"0",6717
"7","3",111,"일본","(주)영화사 진진","드라마","12세이상관람가","0",36,0,"0",6713
"10","4",126,"미국","기타","범죄","15세이상관람가","0",21,84,"0",6701
"3","1",128,"프랑스","기타","드라마","15세이상관람가","0",48,325,"0",6701
"8","3",116,"노르웨이","기타","멜로","15세이상관람가","0",41,83,"0",6694
"7","3",109,"중국","기타","액션","청소년관람불가","0",77,103,"0",6682
"5","2",103,"캐나다","기타","드라마","15세이상관람가","0",15,195,"0",6668
"11","4",99,"한국","기타","가족","전체관람가","0",26,420,"0",6668
"12","4",109,"기타","기타","드라마","청소년관람불가","0",16,0,"0",6664
"4","2",104,"기타","기타","드라마","15세이상관람가","0",6,53,"0",6651
"12","4",101,"한국","(주)팝엔터테인먼트","드라마","15세이상관람가","0",89,0,"0",6627
"6","2",90,"영국","(주)영화사 진진","드라마","청소년관람불가","0",16,0,"0",6626
"3","1",92,"일본","기타","애니메이션","12세이상관람가","0",34,306,"1",6618
"2","1",101,"한국","기타","드라마","15세이상관람가","0",30,764,"1",6592
"7","3",102,"미국","기타","범죄","청소년관람불가","0",95,187,"0",6591
"3","1",96,"일본","기타","드라마","15세이상관람가","0",7,0,"0",6587
"6","2",63,"일본","기타","애니메이션","12세이상관람가","0",29,926,"0",6573
"9","3",67,"기타","기타","애니메이션","전체관람가","0",61,41,"0",6568
"3","1",97,"기타","기타","드라마","12세이상관람가","0",11,93,"0",6563
"7","3",94,"이탈리아","기타","드라마","청소년관람불가","0",8,165,"1",6548
"5","2",118,"대만","기타","멜로","15세이상관람가","0",213,604,"0",6545
"7","3",116,"호주","기타","스릴러","청소년관람불가","0",216,333,"0",6529
"5","2",103,"영국","기타","범죄","12세이상관람가","0",109,691,"1",6518
"9","3",79,"한국","롯데쇼핑㈜롯데엔터테인먼트","다큐멘터리","전체관람가","0",34,449,"0",6514
"6","2",83,"미국","(주)팝엔터테인먼트","멜로","15세이상관람가","0",10,186,"0",6513
"6","2",78,"한국","와이드 릴리즈(주)","다큐멘터리","전체관람가","0",21,140,"0",6489
"3","1",137,"일본","기타","드라마","청소년관람불가","0",27,0,"0",6477
"7","3",105,"일본","(주)박수엔터테인먼트","미스터리","15세이상관람가","0",11,153,"0",6469
"12","4",93,"프랑스","기타","드라마","청소년관람불가","0",12,0,"0",6468
"9","3",95,"벨기에","기타","코미디","15세이상관람가","0",28,173,"0",6446
"11","4",93,"미국","기타","액션","15세이상관람가","0",64,22,"0",6431
"2","1",115,"일본","기타","액션","청소년관람불가","0",5,6,"0",6412
"5","2",108,"기타","기타","범죄","15세이상관람가","0",36,237,"0",6405
"10","4",99,"캐나다","기타","드라마","12세이상관람가","0",44,250,"0",6394
"10","4",101,"미국","와이드 릴리즈(주)","멜로","12세이상관람가","0",16,231,"0",6367
"12","4",118,"일본","기타","범죄","청소년관람불가","0",65,558,"1",6350
"11","4",87,"중국","기타","애니메이션","전체관람가","0",145,429,"0",6347
"9","3",109,"홍콩","기타","판타지","12세이상관람가","0",44,436,"0",6343
"1","1",107,"미국","기타","스릴러","15세이상관람가","0",85,0,"0",6342
