OPEN_MONTH,OPEN_QUARTER,OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_EX_PT,ORI_BOOK,AUDI_ACC
3,1,12,137.0,일본,기타,드라마,청소년관람불가,,27.0,0.0,0.0,6477
7,3,27,105.0,일본,기타,미스터리,15세이상관람가,,11.0,153.0,0.0,6469
12,4,49,93.0,프랑스,기타,드라마,청소년관람불가,,12.0,0.0,0.0,6468
9,3,37,95.0,벨기에,기타,코미디,15세이상관람가,,28.0,173.0,0.0,6446
11,4,45,93.0,미국,기타,액션,15세이상관람가,,64.0,22.0,0.0,6431
2,1,9,115.0,일본,기타,액션,청소년관람불가,,5.0,6.0,0.0,6412
5,2,19,108.0,아르헨티나,기타,범죄,15세이상관람가,0.0,36.0,237.0,0.0,6405
10,4,44,99.0,캐나다,기타,드라마,12세이상관람가,,44.0,250.0,0.0,6394
10,4,43,101.0,미국,기타,멜로,12세이상관람가,,16.0,231.0,0.0,6367
12,4,49,118.0,일본,기타,범죄,청소년관람불가,0.0,65.0,558.0,1.0,6350
11,4,46,87.0,중국,기타,애니메이션,전체관람가,,145.0,429.0,0.0,6347
9,3,38,109.0,홍콩,씨네그루(주)키다리이엔티,판타지,12세이상관람가,0.0,44.0,436.0,0.0,6343
1,1,1,107.0,미국,기타,스릴러,15세이상관람가,0.0,85.0,0.0,0.0,6342
9,3,38,111.0,일본,기타,드라마,전체관람가,,5.0,0.0,0.0,6336
3,1,9,112.0,미국,이십세기폭스코리아(주),드라마,15세이상관람가,,7.0,0.0,0.0,6313
5,2,22,97.0,영국,기타,코미디,청소년관람불가,0.0,39.0,0.0,0.0,6312
7,3,30,104.0,영국,기타,드라마,청소년관람불가,,185.0,0.0,0.0,6309
10,4,44,103.0,영국,판씨네마(주),드라마,12세이상관람가,0.0,153.0,763.0,0.0,6301
5,2,19,74.0,벨기에,기타,애니메이션,12세이상관람가,,13.0,229.0,1.0,6299
5,2,20,105.0,일본,기타,드라마,전체관람가,,32.0,238.0,0.0,6296
3,1,12,93.0,미국,기타,미스터리,15세이상관람가,,79.0,51.0,0.0,6291
8,3,35,95.0,프랑스,기타,코미디,15세이상관람가,,46.0,0.0,0.0,6291
10,4,43,103.0,한국,기타,드라마,15세이상관람가,0.0,192.0,0.0,0.0,6287
5,2,21,103.0,한국,기타,가족,전체관람가,0.0,35.0,0.0,0.0,6287
4,2,14,83.0,한국,기타,멜로,청소년관람불가,0.0,2.0,34.0,0.0,6276
12,4,49,150.0,기타,기타,드라마,15세이상관람가,,8.0,0.0,0.0,6275
4,2,15,119.0,일본,기타,판타지,청소년관람불가,,158.0,0.0,0.0,6264
11,4,46,78.0,일본,기타,애니메이션,전체관람가,,12.0,0.0,0.0,6261
12,4,52,112.0,캐나다,기타,미스터리,청소년관람불가,0.0,45.0,216.0,0.0,6244
12,4,52,90.0,미국,판씨네마(주),코미디,12세이상관람가,0.0,3.0,35.0,0.0,6234
4,2,14,97.0,미국,(주)쇼박스,액션,청소년관람불가,0.0,123.0,0.0,0.0,6232
2,1,8,106.0,기타,롯데쇼핑㈜롯데엔터테인먼트,드라마,15세이상관람가,,3.0,0.0,0.0,6229
10,4,40,57.0,일본,기타,애니메이션,전체관람가,0.0,10.0,126.0,0.0,6226
4,2,14,99.0,한국,기타,다큐멘터리,12세이상관람가,0.0,132.0,1886.0,0.0,6199
4,2,16,87.0,일본,기타,애니메이션,전체관람가,0.0,106.0,429.0,0.0,6167
2,1,7,99.0,독일,기타,드라마,청소년관람불가,,2.0,0.0,0.0,6161
7,3,27,109.0,미국,기타,드라마,15세이상관람가,,1.0,33.0,0.0,6137
10,4,40,96.0,홍콩,기타,드라마,청소년관람불가,,35.0,0.0,0.0,6131
12,4,52,92.0,기타,기타,드라마,15세이상관람가,,7.0,0.0,0.0,6128
12,4,51,115.0,스웨덴,기타,멜로,15세이상관람가,0.0,29.0,135.0,0.0,6127
5,2,20,75.0,한국,기타,드라마,전체관람가,0.0,115.0,0.0,0.0,6109
4,2,16,108.0,프랑스,기타,멜로,15세이상관람가,,21.0,225.0,0.0,6107
5,2,19,93.0,미국,기타,액션,청소년관람불가,0.0,15.0,29.0,0.0,6102
6,2,25,95.0,한국,씨제이엔터테인먼트,드라마,15세이상관람가,0.0,255.0,0.0,0.0,6090
10,4,43,91.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,드라마,12세이상관람가,,6.0,0.0,0.0,6083
7,3,27,92.0,미국,기타,스릴러,15세이상관람가,,70.0,349.0,1.0,6077
3,1,10,95.0,미국,기타,범죄,15세이상관람가,,309.0,571.0,0.0,6062
11,4,47,121.0,이탈리아,기타,드라마,12세이상관람가,0.0,44.0,410.0,0.0,6056
5,2,18,101.0,한국,기타,멜로,12세이상관람가,0.0,27.0,250.0,0.0,6034
8,3,33,87.0,미국,기타,다큐멘터리,12세이상관람가,,9.0,0.0,0.0,6032
12,4,50,120.0,일본,기타,애니메이션,15세이상관람가,,56.0,1308.0,0.0,6026
1,1,3,92.0,독일,기타,다큐멘터리,12세이상관람가,,5.0,0.0,0.0,6010
7,3,29,93.0,한국,기타,다큐멘터리,15세이상관람가,0.0,28.0,220.0,0.0,6000
3,1,11,102.0,러시아,기타,액션,15세이상관람가,,1118.0,0.0,0.0,5987
5,2,21,125.0,프랑스,메가박스중앙(주)플러스엠,멜로,청소년관람불가,0.0,33.0,170.0,0.0,5961
2,1,8,82.0,스페인,기타,다큐멘터리,전체관람가,,13.0,102.0,0.0,5952
6,2,23,53.0,일본,기타,애니메이션,전체관람가,,6.0,39.0,0.0,5950
7,3,27,86.0,한국,기타,다큐멘터리,12세이상관람가,0.0,44.0,191.0,0.0,5947
4,2,16,106.0,프랑스,기타,멜로,청소년관람불가,,1.0,0.0,0.0,5934
1,1,4,111.0,프랑스,기타,드라마,청소년관람불가,,18.0,0.0,1.0,5930
7,3,29,132.0,일본,기타,애니메이션,12세이상관람가,,520.0,0.0,0.0,5916
7,3,30,81.0,한국,기타,애니메이션,전체관람가,,11.0,36.0,0.0,5916
2,1,5,110.0,영국,판씨네마(주),드라마,청소년관람불가,,12.0,0.0,0.0,5914
12,4,50,80.0,미국,기타,애니메이션,전체관람가,,9.0,132.0,0.0,5909
11,4,48,122.0,한국,기타,공연,전체관람가,,33.0,251.0,0.0,5908
4,2,17,122.0,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,청소년관람불가,,44.0,832.0,0.0,5908
11,4,46,75.0,한국,기타,멜로,청소년관람불가,0.0,25.0,0.0,0.0,5908
2,1,6,89.0,러시아,기타,멜로,전체관람가,1.0,544.0,595.0,0.0,5907
9,3,35,103.0,일본,기타,애니메이션,전체관람가,,23.0,246.0,0.0,5899
4,2,16,118.0,일본,기타,멜로,12세이상관람가,,56.0,315.0,1.0,5881
6,2,25,96.0,프랑스,기타,코미디,12세이상관람가,0.0,47.0,202.0,0.0,5877
6,2,23,107.0,미국,CGV아트하우스,범죄,12세이상관람가,0.0,9.0,45.0,0.0,5874
8,3,35,117.0,일본,기타,액션,15세이상관람가,,63.0,0.0,0.0,5870
3,1,13,129.0,중국,기타,액션,청소년관람불가,,22.0,71.0,0.0,5864
3,1,12,113.0,한국,기타,드라마,12세이상관람가,0.0,9.0,0.0,0.0,5851
12,4,49,118.0,일본,기타,드라마,12세이상관람가,,166.0,366.0,0.0,5849
9,3,38,105.0,이탈리아,기타,코미디,15세이상관람가,,1.0,0.0,0.0,5848
1,1,4,112.0,이탈리아,기타,드라마,청소년관람불가,,37.0,90.0,0.0,5839
3,1,13,127.0,프랑스,기타,범죄,청소년관람불가,,260.0,108.0,0.0,5828
3,1,11,92.0,미국,기타,드라마,15세이상관람가,0.0,17.0,230.0,0.0,5821
10,4,43,114.0,프랑스,기타,드라마,청소년관람불가,0.0,9.0,112.0,0.0,5821
4,2,15,98.0,스페인,기타,드라마,12세이상관람가,,20.0,0.0,0.0,5816
2,1,6,93.0,미국,기타,판타지,12세이상관람가,,33.0,0.0,0.0,5814
6,2,22,109.0,한국,기타,다큐멘터리,15세이상관람가,0.0,16.0,0.0,0.0,5809
6,2,24,114.0,미국,기타,드라마,청소년관람불가,,7.0,0.0,0.0,5806
7,3,30,130.0,일본,기타,액션,15세이상관람가,,145.0,0.0,0.0,5798
9,3,37,113.0,기타,기타,판타지,15세이상관람가,0.0,13.0,0.0,0.0,5792
9,3,36,92.0,아르헨티나,기타,드라마,12세이상관람가,,4.0,34.0,0.0,5790
3,1,11,67.0,기타,기타,애니메이션,전체관람가,,65.0,1.0,0.0,5781
4,2,15,93.0,기타,기타,드라마,15세이상관람가,0.0,13.0,225.0,0.0,5772
10,4,44,89.0,한국,기타,다큐멘터리,12세이상관람가,0.0,24.0,207.0,0.0,5758
4,2,17,95.0,프랑스,기타,코미디,15세이상관람가,,7.0,70.0,0.0,5756
7,3,29,91.0,미국,기타,액션,청소년관람불가,,4.0,13.0,0.0,5742
5,2,20,108.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,다큐멘터리,12세이상관람가,,6.0,0.0,0.0,5741
10,4,42,100.0,스페인,기타,뮤지컬,15세이상관람가,,3.0,0.0,0.0,5736
6,2,23,126.0,한국,롯데쇼핑㈜롯데엔터테인먼트,멜로,청소년관람불가,0.0,47.0,0.0,0.0,5732
9,3,35,90.0,일본,기타,다큐멘터리,전체관람가,,8.0,0.0,0.0,5728
9,3,38,140.0,한국,기타,드라마,15세이상관람가,0.0,54.0,0.0,0.0,5722
12,4,49,140.0,러시아,기타,드라마,청소년관람불가,,40.0,0.0,0.0,5706
5,2,20,117.0,프랑스,기타,드라마,15세이상관람가,,23.0,104.0,0.0,5667
1,1,5,108.0,미국,기타,범죄,15세이상관람가,,103.0,0.0,0.0,5663
9,3,36,88.0,미국,기타,공포,청소년관람불가,,18.0,0.0,0.0,5650
3,1,11,116.0,일본,기타,애니메이션,12세이상관람가,,158.0,950.0,0.0,5647
4,2,16,120.0,일본,기타,드라마,12세이상관람가,0.0,86.0,346.0,0.0,5631
10,4,43,107.0,한국,기타,다큐멘터리,전체관람가,0.0,20.0,0.0,0.0,5619
6,2,26,97.0,미국,기타,공포,청소년관람불가,,316.0,1031.0,1.0,5617
2,1,6,95.0,미국,기타,다큐멘터리,12세이상관람가,,0.0,86.0,0.0,5605
10,4,43,85.0,한국,기타,다큐멘터리,12세이상관람가,0.0,104.0,705.0,0.0,5605
9,3,36,90.0,미국,기타,액션,청소년관람불가,,129.0,0.0,0.0,5598
2,1,6,109.0,중국,기타,코미디,12세이상관람가,,1092.0,1436.0,0.0,5585
3,1,10,96.0,한국,기타,드라마,15세이상관람가,0.0,37.0,816.0,0.0,5579
12,4,50,98.0,한국,기타,다큐멘터리,전체관람가,0.0,5.0,104.0,1.0,5567
10,4,41,103.0,프랑스,기타,드라마,15세이상관람가,0.0,113.0,414.0,0.0,5563
7,3,29,111.0,일본,기타,애니메이션,12세이상관람가,,84.0,0.0,0.0,5561
7,3,28,91.0,독일,기타,액션,15세이상관람가,0.0,12.0,11.0,0.0,5559
6,2,24,113.0,일본,기타,멜로,청소년관람불가,,31.0,150.0,0.0,5552
9,3,38,96.0,미국,기타,액션,청소년관람불가,,89.0,0.0,0.0,5550
10,4,42,90.0,미국,기타,드라마,15세이상관람가,,12.0,0.0,0.0,5545
8,3,34,66.0,일본,씨제이이앤엠(주),애니메이션,12세이상관람가,,71.0,452.0,0.0,5544
12,4,50,68.0,한국,기타,드라마,청소년관람불가,0.0,5.0,0.0,0.0,5530
2,1,6,86.0,한국,기타,다큐멘터리,전체관람가,0.0,36.0,98.0,0.0,5516
10,4,41,80.0,미국,기타,스릴러,15세이상관람가,,124.0,0.0,0.0,5511
4,2,15,95.0,일본,기타,액션,전체관람가,,25.0,169.0,0.0,5510
10,4,42,90.0,미국,기타,판타지,15세이상관람가,0.0,10.0,0.0,0.0,5501
11,4,45,92.0,한국,기타,미스터리,청소년관람불가,0.0,526.0,0.0,0.0,5491
1,1,3,100.0,캐나다,기타,드라마,청소년관람불가,0.0,114.0,327.0,0.0,5488
9,3,39,85.0,이탈리아,기타,액션,청소년관람불가,,11.0,0.0,0.0,5480
6,2,23,88.0,한국,(주)인벤트스톤,애니메이션,전체관람가,,4.0,38.0,0.0,5473
7,3,29,99.0,한국,기타,드라마,청소년관람불가,0.0,30.0,395.0,0.0,5463
10,4,44,78.0,한국,기타,멜로,청소년관람불가,,6.0,32.0,0.0,5460
9,3,38,89.0,미국,기타,액션,15세이상관람가,,39.0,0.0,0.0,5452
11,4,46,91.0,일본,기타,애니메이션,전체관람가,,24.0,0.0,0.0,5438
11,4,46,127.0,일본,기타,가족,12세이상관람가,0.0,78.0,396.0,0.0,5436
10,4,42,99.0,미국,(주)싸이더스,드라마,15세이상관람가,,15.0,97.0,0.0,5433
9,3,35,95.0,미국,기타,코미디,청소년관람불가,,57.0,0.0,0.0,5418
2,1,6,92.0,프랑스,기타,드라마,12세이상관람가,,103.0,0.0,0.0,5414
8,3,35,87.0,미국,기타,스릴러,청소년관람불가,,0.0,0.0,0.0,5410
10,4,43,92.0,미국,기타,액션,12세이상관람가,,5.0,0.0,0.0,5410
9,3,37,97.0,한국,기타,코미디,15세이상관람가,0.0,71.0,327.0,0.0,5401
7,3,28,88.0,프랑스,기타,드라마,청소년관람불가,,101.0,0.0,0.0,5399
11,4,47,69.0,한국,기타,멜로,청소년관람불가,0.0,4.0,0.0,0.0,5390
8,3,35,90.0,중국,기타,애니메이션,전체관람가,,16.0,40.0,0.0,5382
3,1,11,119.0,스웨덴,기타,드라마,15세이상관람가,0.0,74.0,182.0,0.0,5372
4,2,16,96.0,프랑스,기타,다큐멘터리,전체관람가,,5.0,0.0,0.0,5368
3,1,9,110.0,한국,기타,멜로,청소년관람불가,0.0,38.0,358.0,0.0,5361
12,4,48,124.0,이탈리아,기타,드라마,청소년관람불가,,7.0,0.0,0.0,5343
12,4,52,113.0,중국,기타,액션,15세이상관람가,,22.0,0.0,0.0,5340
7,3,30,98.0,한국,기타,다큐멘터리,전체관람가,,34.0,0.0,0.0,5326
12,4,52,101.0,미국,기타,액션,청소년관람불가,,82.0,0.0,0.0,5320
11,4,47,101.0,일본,기타,멜로,12세이상관람가,,63.0,393.0,0.0,5314
9,3,37,109.0,캐나다,기타,코미디,15세이상관람가,,1.0,0.0,0.0,5312
10,4,41,100.0,프랑스,기타,드라마,청소년관람불가,,2.0,0.0,0.0,5307
5,2,22,84.0,일본,씨제이이앤엠(주),애니메이션,12세이상관람가,,28.0,293.0,0.0,5295
12,4,50,122.0,대만,기타,판타지,15세이상관람가,,41.0,0.0,0.0,5291
11,4,47,115.0,프랑스,기타,드라마,15세이상관람가,,6.0,0.0,0.0,5287
10,4,40,102.0,미국,기타,스릴러,청소년관람불가,,117.0,311.0,0.0,5287
2,1,9,85.0,한국,필라멘트픽쳐스,드라마,12세이상관람가,0.0,100.0,0.0,0.0,5284
12,4,48,88.0,한국,기타,스릴러,청소년관람불가,0.0,53.0,0.0,0.0,5280
11,4,48,91.0,호주,기타,스릴러,청소년관람불가,,49.0,0.0,0.0,5279
8,3,33,87.0,미국,기타,스릴러,15세이상관람가,,71.0,0.0,0.0,5270
8,3,32,100.0,미국,기타,공포,청소년관람불가,,28.0,0.0,0.0,5262
5,2,21,76.0,한국,기타,다큐멘터리,12세이상관람가,0.0,16.0,94.0,0.0,5260
8,3,35,105.0,프랑스,기타,코미디,청소년관람불가,,14.0,228.0,0.0,5258
11,4,46,88.0,미국,기타,애니메이션,전체관람가,,9.0,43.0,0.0,5256
11,4,45,106.0,스페인,기타,드라마,청소년관람불가,,7.0,0.0,0.0,5249
5,2,19,105.0,한국,기타,다큐멘터리,전체관람가,0.0,11.0,195.0,0.0,5247
12,4,51,81.0,스페인,기타,다큐멘터리,청소년관람불가,,4.0,201.0,0.0,5246
10,4,41,88.0,미국,기타,SF,15세이상관람가,,18.0,0.0,0.0,5240
5,2,19,104.0,프랑스,기타,코미디,15세이상관람가,,11.0,0.0,0.0,5226
10,4,44,118.0,중국,기타,판타지,15세이상관람가,,103.0,0.0,0.0,5220
8,3,33,106.0,미국,기타,SF,15세이상관람가,,176.0,261.0,0.0,5212
1,1,3,96.0,스페인,기타,드라마,청소년관람불가,,0.0,0.0,0.0,5210
4,2,15,91.0,미국,기타,코미디,12세이상관람가,,20.0,0.0,0.0,5194
1,1,1,118.0,미국,이십세기폭스코리아(주),액션,12세이상관람가,0.0,21.0,135.0,0.0,5191
10,4,44,95.0,중국,기타,액션,15세이상관람가,,1.0,0.0,0.0,5190
5,2,20,116.0,한국,씨제이이앤엠(주),드라마,청소년관람불가,0.0,77.0,659.0,0.0,5187
1,1,3,114.0,한국,기타,범죄,15세이상관람가,,254.0,1324.0,0.0,5163
12,4,49,94.0,한국,기타,코미디,15세이상관람가,0.0,56.0,972.0,0.0,5163
7,3,31,95.0,미국,기타,액션,청소년관람불가,,103.0,0.0,0.0,5161
1,1,1,93.0,아이슬란드,기타,드라마,청소년관람불가,,3.0,29.0,0.0,5155
4,2,16,121.0,미국,기타,드라마,15세이상관람가,,93.0,0.0,0.0,5149
11,4,47,101.0,캐나다,기타,드라마,청소년관람불가,0.0,17.0,0.0,0.0,5133
3,1,11,129.0,미국,기타,공연,15세이상관람가,,1.0,9.0,0.0,5123
11,4,47,107.0,미국,기타,코미디,청소년관람불가,1.0,92.0,0.0,0.0,5115
10,4,43,111.0,미국,기타,범죄,청소년관람불가,,141.0,0.0,0.0,5108
8,3,34,82.0,홍콩,기타,애니메이션,전체관람가,,41.0,0.0,0.0,5104
2,1,9,89.0,일본,기타,액션,전체관람가,,75.0,178.0,0.0,5103
2,1,5,89.0,프랑스,씨제이엔터테인먼트,코미디,12세이상관람가,,57.0,0.0,0.0,5102
11,4,48,88.0,한국,기타,스릴러,청소년관람불가,0.0,20.0,0.0,0.0,5100
8,3,35,109.0,일본,기타,액션,12세이상관람가,,174.0,3640.0,1.0,5097
4,2,17,109.0,프랑스,기타,멜로,청소년관람불가,,105.0,0.0,0.0,5092
10,4,44,93.0,홍콩,기타,코미디,청소년관람불가,,19.0,0.0,0.0,5085
5,2,22,76.0,영국,기타,애니메이션,전체관람가,,34.0,0.0,0.0,5085
1,1,5,90.0,미국,기타,액션,청소년관람불가,,1.0,0.0,0.0,5078
9,3,37,131.0,홍콩,기타,액션,15세이상관람가,0.0,132.0,453.0,0.0,5077
3,1,12,75.0,한국,기타,가족,12세이상관람가,0.0,13.0,212.0,0.0,5075
9,3,39,133.0,프랑스,기타,드라마,15세이상관람가,,22.0,203.0,0.0,5073
8,3,33,107.0,미국,기타,공포,15세이상관람가,,55.0,0.0,0.0,5070
12,4,49,80.0,한국,기타,드라마,청소년관람불가,0.0,10.0,0.0,0.0,5067
11,4,48,103.0,스페인,기타,액션,청소년관람불가,,3.0,0.0,0.0,5063
10,4,42,108.0,러시아,기타,액션,15세이상관람가,,117.0,166.0,0.0,5058
9,3,38,91.0,캐나다,기타,드라마,청소년관람불가,0.0,34.0,636.0,0.0,5056
10,4,42,92.0,한국,기타,스릴러,청소년관람불가,0.0,12.0,0.0,0.0,5051
3,1,10,90.0,한국,기타,다큐멘터리,12세이상관람가,0.0,78.0,0.0,0.0,5049
1,1,2,89.0,스페인,기타,멜로,청소년관람불가,,0.0,0.0,0.0,5044
10,4,44,98.0,한국,기타,드라마,청소년관람불가,0.0,36.0,156.0,0.0,5043
11,4,47,86.0,러시아,기타,멜로,청소년관람불가,,1.0,0.0,0.0,5033
11,4,46,151.0,기타,기타,전쟁,청소년관람불가,,0.0,0.0,0.0,5032
11,4,45,99.0,중국,기타,액션,15세이상관람가,,5.0,0.0,0.0,5030
11,4,45,99.0,아일랜드,기타,미스터리,15세이상관람가,,5.0,0.0,0.0,5030
2,1,7,111.0,영국,기타,뮤지컬,15세이상관람가,,83.0,444.0,0.0,5029
11,4,48,100.0,일본,기타,코미디,12세이상관람가,1.0,54.0,1472.0,0.0,5029
1,1,4,91.0,프랑스,기타,드라마,12세이상관람가,0.0,111.0,279.0,0.0,5028
1,1,2,90.0,미국,기타,다큐멘터리,전체관람가,0.0,65.0,0.0,0.0,5024
11,4,46,113.0,중국,기타,액션,청소년관람불가,,31.0,0.0,0.0,5022
1,1,3,96.0,한국,기타,멜로,청소년관람불가,0.0,23.0,0.0,0.0,5021
1,1,4,94.0,미국,기타,코미디,청소년관람불가,,0.0,0.0,0.0,5017
4,2,15,89.0,프랑스,씨너스엔터테인먼트(주),액션,15세이상관람가,0.0,21.0,46.0,0.0,5015
12,4,52,92.0,스페인,기타,드라마,청소년관람불가,,0.0,19.0,0.0,5005
9,3,36,109.0,한국,기타,다큐멘터리,12세이상관람가,0.0,8.0,112.0,0.0,5002
1,1,1,123.0,미국,기타,드라마,15세이상관람가,,13.0,0.0,0.0,5001
12,4,51,98.0,한국,기타,드라마,15세이상관람가,0.0,23.0,0.0,0.0,4991
5,2,20,77.0,일본,기타,애니메이션,전체관람가,,34.0,176.0,0.0,4985
6,2,25,93.0,한국,기타,다큐멘터리,12세이상관람가,0.0,222.0,328.0,0.0,4980
4,2,17,108.0,덴마크,기타,전쟁,15세이상관람가,,26.0,0.0,0.0,4978
6,2,23,91.0,영국,기타,드라마,12세이상관람가,,60.0,137.0,0.0,4967
6,2,26,94.0,독일,기타,드라마,15세이상관람가,,21.0,0.0,0.0,4960
3,1,9,98.0,한국,기타,드라마,15세이상관람가,0.0,30.0,630.0,0.0,4959
7,3,29,99.0,영국,기타,액션,15세이상관람가,0.0,110.0,278.0,0.0,4958
4,2,14,127.0,미국,기타,드라마,12세이상관람가,0.0,17.0,258.0,0.0,4955
8,3,34,99.0,영국,기타,코미디,청소년관람불가,,0.0,0.0,0.0,4947
5,2,21,91.0,한국,롯데쇼핑㈜롯데엔터테인먼트,다큐멘터리,전체관람가,,14.0,0.0,0.0,4946
10,4,41,205.0,미국,기타,다큐멘터리,전체관람가,0.0,7.0,83.0,0.0,4945
3,1,13,102.0,호주,기타,범죄,15세이상관람가,,11.0,166.0,0.0,4936
6,2,22,79.0,한국,CGV아트하우스,드라마,청소년관람불가,0.0,50.0,635.0,0.0,4934
10,4,40,93.0,프랑스,기타,멜로,15세이상관람가,,3.0,0.0,0.0,4924
7,3,30,98.0,영국,기타,다큐멘터리,전체관람가,,9.0,221.0,0.0,4924
5,2,18,82.0,프랑스,기타,애니메이션,전체관람가,,14.0,0.0,0.0,4923
11,4,47,96.0,미국,기타,코미디,15세이상관람가,,155.0,347.0,0.0,4921
8,3,32,111.0,호주,기타,미스터리,청소년관람불가,,40.0,362.0,0.0,4916
4,2,17,142.0,중국,기타,전쟁,15세이상관람가,,3.0,50.0,0.0,4910
1,1,2,103.0,한국,기타,드라마,15세이상관람가,0.0,41.0,682.0,0.0,4881
12,4,51,92.0,호주,기타,애니메이션,12세이상관람가,,26.0,0.0,0.0,4873
11,4,47,125.0,영국,기타,드라마,12세이상관람가,0.0,7.0,148.0,0.0,4871
7,3,29,120.0,캐나다,기타,멜로,청소년관람불가,,4.0,0.0,0.0,4869
11,4,48,107.0,영국,기타,전쟁,15세이상관람가,,30.0,165.0,0.0,4861
8,3,32,127.0,기타,기타,드라마,15세이상관람가,0.0,24.0,234.0,0.0,4854
7,3,28,109.0,프랑스,기타,드라마,15세이상관람가,0.0,3.0,20.0,0.0,4846
1,1,3,120.0,일본,기타,드라마,15세이상관람가,0.0,109.0,164.0,0.0,4845
5,2,21,111.0,한국,기타,범죄,15세이상관람가,0.0,368.0,1187.0,0.0,4836
5,2,19,126.0,일본,기타,애니메이션,15세이상관람가,,19.0,0.0,1.0,4824
8,3,33,98.0,한국,기타,다큐멘터리,15세이상관람가,0.0,12.0,143.0,0.0,4819
4,2,15,101.0,일본,기타,애니메이션,전체관람가,,36.0,139.0,0.0,4812
11,4,47,113.0,미국,기타,다큐멘터리,12세이상관람가,0.0,30.0,262.0,0.0,4804
5,2,21,121.0,스페인,기타,코미디,청소년관람불가,,81.0,245.0,0.0,4778
12,4,48,100.0,한국,기타,다큐멘터리,전체관람가,,8.0,0.0,0.0,4771
7,3,30,86.0,한국,기타,드라마,청소년관람불가,0.0,4.0,81.0,0.0,4770
7,3,27,125.0,한국,기타,드라마,12세이상관람가,0.0,23.0,142.0,0.0,4762
8,3,33,92.0,한국,기타,다큐멘터리,전체관람가,0.0,27.0,0.0,0.0,4756
4,2,16,101.0,중국,기타,액션,15세이상관람가,,43.0,169.0,0.0,4754
1,1,2,88.0,일본,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,,11.0,0.0,0.0,4753
5,2,18,75.0,독일,(주)시너지하우스 (시너지),가족,전체관람가,,18.0,0.0,0.0,4747
4,2,17,84.0,프랑스,기타,스릴러,15세이상관람가,,23.0,0.0,1.0,4735
12,4,51,94.0,한국,기타,다큐멘터리,15세이상관람가,0.0,93.0,213.0,0.0,4731
10,4,41,87.0,한국,기타,드라마,12세이상관람가,0.0,14.0,0.0,0.0,4728
12,4,49,89.0,일본,기타,애니메이션,12세이상관람가,0.0,449.0,0.0,0.0,4726
4,2,17,109.0,미국,기타,드라마,청소년관람불가,,53.0,373.0,0.0,4726
1,1,5,76.0,프랑스,기타,드라마,청소년관람불가,,16.0,114.0,0.0,4721
2,1,7,50.0,일본,기타,애니메이션,전체관람가,,97.0,364.0,0.0,4709
12,4,50,105.0,한국,기타,다큐멘터리,전체관람가,,33.0,0.0,0.0,4695
8,3,35,103.0,미국,기타,코미디,청소년관람불가,,107.0,239.0,0.0,4692
11,4,46,106.0,한국,기타,드라마,전체관람가,0.0,15.0,244.0,0.0,4687
11,4,45,111.0,미국,기타,전쟁,15세이상관람가,0.0,65.0,277.0,0.0,4682
11,4,48,89.0,독일,기타,가족,전체관람가,,21.0,97.0,0.0,4682
10,4,43,106.0,영국,기타,드라마,청소년관람불가,,46.0,434.0,0.0,4662
7,3,28,101.0,독일,기타,드라마,15세이상관람가,,46.0,0.0,0.0,4652
9,3,36,90.0,미국,기타,범죄,청소년관람불가,0.0,64.0,0.0,0.0,4641
10,4,41,87.0,프랑스,기타,드라마,전체관람가,,14.0,228.0,0.0,4638
5,2,21,93.0,영국,기타,다큐멘터리,15세이상관람가,0.0,59.0,735.0,0.0,4636
9,3,39,95.0,미국,기타,다큐멘터리,12세이상관람가,,2.0,0.0,0.0,4631
6,2,26,102.0,미국,기타,드라마,청소년관람불가,0.0,19.0,29.0,0.0,4611
8,3,31,128.0,기타,기타,SF,15세이상관람가,,5.0,50.0,0.0,4603
11,4,47,98.0,덴마크,기타,가족,15세이상관람가,,85.0,465.0,0.0,4603
3,1,13,110.0,일본,기타,애니메이션,15세이상관람가,,159.0,0.0,0.0,4601
9,3,36,103.0,덴마크,기타,다큐멘터리,15세이상관람가,0.0,24.0,202.0,0.0,4585
2,1,7,139.0,프랑스,기타,뮤지컬,청소년관람불가,,11.0,0.0,0.0,4558
8,3,35,98.0,영국,기타,공포,15세이상관람가,,2511.0,1451.0,0.0,4558
12,4,51,98.0,한국,기타,드라마,12세이상관람가,,11.0,33.0,0.0,4555
3,1,11,119.0,독일,기타,코미디,12세이상관람가,0.0,9.0,37.0,0.0,4526
5,2,21,99.0,인도,기타,코미디,전체관람가,,9.0,74.0,0.0,4522
3,1,12,121.0,일본,기타,드라마,전체관람가,0.0,39.0,589.0,1.0,4514
8,3,34,180.0,프랑스,기타,다큐멘터리,전체관람가,,4.0,286.0,0.0,4509
3,1,12,86.0,프랑스,기타,다큐멘터리,12세이상관람가,,3.0,0.0,0.0,4506
7,3,28,93.0,미국,기타,액션,15세이상관람가,0.0,53.0,92.0,0.0,4502
